910,800,718,758,945,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,907,590.750000,249.250000,248.000000,591.000000,419.500000,55.000000,0.077265
913,760,681,732,910,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,903,618.700000,221.300000,479.000000,360.000000,419.500000,-19.000000,0.079194
913,760,681,732,910,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,903,618.700000,221.300000,479.000000,360.000000,419.500000,-19.000000,0.061333
923,709,655,705,922,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,901,640.825000,199.175000,513.000000,326.000000,419.500000,-30.000000,0.076002
942,652,629,701,924,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,904,653.425000,186.575000,547.000000,292.000000,419.500000,-41.000000,0.073474
957,596,606,703,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,985,918,662.675000,177.325000,582.000000,257.000000,419.500000,-52.000000,0.099996
957,596,606,703,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,985,918,662.675000,177.325000,582.000000,257.000000,419.500000,-52.000000,0.061788
779,546,588,736,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,935,949,677.100000,162.900000,616.000000,223.000000,419.500000,-63.000000,0.094418
677,528,581,790,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,901,842,670.550000,169.450000,650.000000,189.000000,419.500000,-74.000000,0.063335
677,528,581,790,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,901,842,670.550000,169.450000,650.000000,189.000000,419.500000,-74.000000,0.076615
568,524,609,892,1000,1000,1000,1000,1000,1000,1000,1000,1000,985,890,708,619.825000,220.175000,659.000000,180.000000,419.500000,-77.000000,0.063755
532,515,678,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,942,904,619,521.550000,318.450000,678.000000,161.000000,419.500000,-83.000000,0.060754
532,515,678,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,942,904,619,521.550000,318.450000,678.000000,161.000000,419.500000,-83.000000,0.077903
499,564,776,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,930,887,545,468.350000,371.650000,678.000000,161.000000,419.500000,-83.000000,0.062481
487,611,947,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,947,720,496,394.675000,445.325000,644.000000,195.000000,419.500000,-72.000000,0.079547
487,611,947,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,947,720,496,394.675000,445.325000,644.000000,195.000000,419.500000,-72.000000,0.092810
484,672,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,985,623,481,392.225000,447.775000,610.000000,229.000000,419.500000,-61.000000,0.062644
500,744,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,864,574,471,315.000000,525.000000,575.000000,264.000000,419.500000,-50.000000,0.063855
500,744,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,864,574,471,315.000000,525.000000,575.000000,264.000000,419.500000,-50.000000,0.091435
519,823,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,763,536,464,249.975000,590.025000,541.000000,298.000000,419.500000,-39.000000,0.063111
519,823,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,763,536,464,249.975000,590.025000,541.000000,298.000000,419.500000,-39.000000,0.061342
524,903,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,734,532,470,231.350000,608.650000,504.000000,335.000000,419.500000,-27.000000,0.061957
553,955,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,717,522,480,217.825000,622.175000,469.000000,370.000000,419.500000,-16.000000,0.063264
553,955,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,717,522,480,217.825000,622.175000,469.000000,370.000000,419.500000,-16.000000,0.061698
566,998,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,729,532,504,224.025000,615.975000,425.000000,394.000000,409.500000,-5.000000,0.062566
566,998,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,729,532,504,224.025000,615.975000,425.000000,394.000000,409.500000,-5.000000,0.064878
559,983,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,743,552,500,233.475000,606.525000,391.000000,428.000000,409.500000,6.000000,0.091528
574,956,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,803,582,521,269.475000,570.525000,367.000000,472.000000,419.500000,17.000000,0.077957
574,956,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,803,582,521,269.475000,570.525000,367.000000,472.000000,419.500000,17.000000,0.094081
570,917,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,891,612,528,324.875000,515.125000,329.000000,510.000000,419.500000,29.000000,0.063668
569,831,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,999,672,542,392.475000,447.525000,295.000000,544.000000,419.500000,40.000000,0.062403
569,831,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,999,672,542,392.475000,447.525000,295.000000,544.000000,419.500000,40.000000,0.060518
551,766,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,728,560,394.900000,445.100000,261.000000,578.000000,419.500000,51.000000,0.076245
550,711,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,789,560,395.000000,445.000000,295.000000,544.000000,419.500000,40.000000,0.061329
550,711,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,789,560,395.000000,445.000000,295.000000,544.000000,419.500000,40.000000,0.064457
544,683,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,856,578,395.600000,444.400000,329.000000,510.000000,419.500000,29.000000,0.068082
554,657,950,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,884,582,419.600000,420.400000,360.000000,479.000000,419.500000,19.000000,0.102701
554,657,950,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,884,582,419.600000,420.400000,360.000000,479.000000,419.500000,19.000000,0.062931
533,632,917,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,894,587,438.200000,401.800000,398.000000,441.000000,419.500000,7.000000,0.076049
531,628,907,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,910,573,443.400000,396.600000,401.000000,438.000000,419.500000,6.000000,0.094592
526,624,903,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,905,564,445.900000,394.100000,420.000000,420.000000,420.000000,0.000000,0.079715
526,624,903,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,905,564,445.900000,394.100000,420.000000,420.000000,420.000000,0.000000,0.075526
517,621,904,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,860,563,446.300000,393.700000,438.000000,401.000000,419.500000,-6.000000,0.081207
509,619,906,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,857,539,446.100000,393.900000,438.000000,401.000000,419.500000,-6.000000,0.071729
509,619,906,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,857,539,446.100000,393.900000,438.000000,401.000000,419.500000,-6.000000,0.066322
508,617,908,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,824,529,445.200000,394.800000,438.000000,401.000000,419.500000,-6.000000,0.062673
508,617,908,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,824,529,445.200000,394.800000,438.000000,401.000000,419.500000,-6.000000,0.078853
511,615,911,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,789,527,443.400000,396.600000,438.000000,401.000000,419.500000,-6.000000,0.061424
513,614,937,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,787,528,430.200000,409.800000,438.000000,401.000000,419.500000,-6.000000,0.091860
484,613,918,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,765,526,442.600000,397.400000,438.000000,401.000000,419.500000,-6.000000,0.091443
484,613,918,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,765,526,442.600000,397.400000,438.000000,401.000000,419.500000,-6.000000,0.077333
483,613,923,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,741,518,440.200000,399.800000,438.000000,401.000000,419.500000,-6.000000,0.081935
480,613,926,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,738,515,439.000000,401.000000,419.000000,400.000000,409.500000,-3.000000,0.096505
484,613,954,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,737,508,424.600000,415.400000,438.000000,401.000000,419.500000,-6.000000,0.089385
484,613,954,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,737,508,424.600000,415.400000,438.000000,401.000000,419.500000,-6.000000,0.063357
489,615,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,712,502,421.100000,418.900000,438.000000,401.000000,419.500000,-6.000000,0.061458
488,616,991,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,692,496,405.700000,434.300000,438.000000,401.000000,419.500000,-6.000000,0.078939
488,616,991,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,692,496,405.700000,434.300000,438.000000,401.000000,419.500000,-6.000000,0.077746
488,616,968,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,686,491,417.200000,422.800000,420.000000,420.000000,420.000000,0.000000,0.062123
482,616,967,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,686,485,418.300000,421.700000,420.000000,420.000000,420.000000,0.000000,0.062621
482,616,967,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,686,485,418.300000,421.700000,420.000000,420.000000,420.000000,0.000000,0.078808
468,615,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,701,479,423.200000,416.800000,401.000000,438.000000,419.500000,6.000000,0.077247
468,614,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,698,478,423.200000,416.800000,420.000000,420.000000,420.000000,0.000000,0.073321
468,614,960,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,698,478,423.200000,416.800000,420.000000,420.000000,420.000000,0.000000,0.085987
468,593,936,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,694,478,435.200000,404.800000,420.000000,420.000000,420.000000,0.000000,0.074960
467,593,912,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,691,477,447.300000,392.700000,420.000000,420.000000,420.000000,0.000000,0.094369
467,593,912,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,691,477,447.300000,392.700000,420.000000,420.000000,420.000000,0.000000,0.076528
467,593,889,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,688,477,458.800000,381.200000,420.000000,420.000000,420.000000,0.000000,0.063577
464,594,872,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,682,472,467.600000,372.400000,438.000000,401.000000,419.500000,-6.000000,0.061360
464,594,872,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,682,472,467.600000,372.400000,438.000000,401.000000,419.500000,-6.000000,0.093332
461,596,855,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,658,467,476.400000,363.600000,438.000000,401.000000,419.500000,-6.000000,0.062013
457,601,846,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,624,458,481.300000,358.700000,457.000000,382.000000,419.500000,-12.000000,0.063980
457,601,846,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,624,458,481.300000,358.700000,457.000000,382.000000,419.500000,-12.000000,0.060809
454,627,838,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,627,450,485.600000,354.400000,457.000000,382.000000,419.500000,-12.000000,0.080344
471,658,840,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,941,592,460,446.025000,393.975000,479.000000,360.000000,419.500000,-19.000000,0.091145
471,658,840,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,941,592,460,446.025000,393.975000,479.000000,360.000000,419.500000,-19.000000,0.062555
469,670,845,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,903,569,450,419.975000,420.025000,479.000000,360.000000,419.500000,-19.000000,0.062739
468,664,853,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,866,568,443,392.950000,447.050000,479.000000,360.000000,419.500000,-19.000000,0.110166
468,664,853,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,866,568,443,392.950000,447.050000,479.000000,360.000000,419.500000,-19.000000,0.085637
473,654,847,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,827,561,459,371.075000,468.925000,444.000000,395.000000,419.500000,-8.000000,0.062482
479,639,829,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,860,572,458,400.100000,439.900000,420.000000,420.000000,420.000000,0.000000,0.085020
479,639,829,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,860,572,458,400.100000,439.900000,420.000000,420.000000,420.000000,0.000000,0.078244
488,621,802,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,848,568,461,405.200000,434.800000,382.000000,457.000000,419.500000,12.000000,0.107386
498,600,767,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,902,605,476,455.450000,384.550000,382.000000,457.000000,419.500000,12.000000,0.062090
484,582,740,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,920,591,464,481.600000,358.400000,401.000000,438.000000,419.500000,6.000000,0.077347
484,582,740,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,920,591,464,481.600000,358.400000,401.000000,438.000000,419.500000,6.000000,0.061647
490,563,713,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,959,618,473,518.875000,321.125000,401.000000,438.000000,419.500000,6.000000,0.078925
494,552,708,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,920,594,470,496.600000,343.400000,457.000000,382.000000,419.500000,-12.000000,0.080389
513,545,714,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,884,592,484,469.200000,370.800000,479.000000,360.000000,419.500000,-19.000000,0.091483
513,545,714,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,884,592,484,469.200000,370.800000,479.000000,360.000000,419.500000,-19.000000,0.077922
513,547,739,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,812,567,474,411.700000,428.300000,513.000000,326.000000,419.500000,-30.000000,0.076753
497,549,764,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,781,539,488,381.425000,458.575000,497.000000,342.000000,419.500000,-25.000000,0.059542
497,549,764,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,781,539,488,381.425000,458.575000,497.000000,342.000000,419.500000,-25.000000,0.067677
486,548,775,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,750,553,492,357.650000,482.350000,463.000000,376.000000,419.500000,-14.000000,0.092023
477,541,768,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,769,542,502,373.925000,466.075000,429.000000,410.000000,419.500000,-3.000000,0.062681
477,541,768,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,769,542,502,373.925000,466.075000,429.000000,410.000000,419.500000,-3.000000,0.063649
469,526,742,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,785,576,518,397.725000,442.275000,395.000000,444.000000,419.500000,8.000000,0.108815
462,505,697,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,844,599,519,457.800000,382.200000,360.000000,479.000000,419.500000,19.000000,0.076704
453,486,665,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,881,607,515,497.825000,342.175000,382.000000,457.000000,419.500000,12.000000,0.094436
453,486,665,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,881,607,515,497.825000,342.175000,382.000000,457.000000,419.500000,12.000000,0.077104
443,471,641,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,920,637,507,535.200000,304.800000,401.000000,438.000000,419.500000,6.000000,0.079106
429,464,641,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,885,624,489,514.725000,325.275000,457.000000,382.000000,419.500000,-12.000000,0.096348
416,466,661,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,855,624,465,487.275000,352.725000,491.000000,348.000000,419.500000,-23.000000,0.083283
404,477,706,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,794,608,440,427.850000,412.150000,525.000000,314.000000,419.500000,-34.000000,0.060783
404,477,706,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,794,608,440,427.850000,412.150000,525.000000,314.000000,419.500000,-34.000000,0.069287
398,493,761,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,747,602,420,371.575000,468.425000,519.000000,320.000000,419.500000,-32.000000,0.083736
398,493,761,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,747,602,420,371.575000,468.425000,519.000000,320.000000,419.500000,-32.000000,0.065994
394,505,802,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,751,593,409,353.975000,486.025000,482.000000,357.000000,419.500000,-20.000000,0.063026
392,509,820,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,757,576,404,348.925000,491.075000,448.000000,391.000000,419.500000,-9.000000,0.101714
390,504,810,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,774,577,402,364.750000,475.250000,413.000000,426.000000,419.500000,2.000000,0.091182
390,504,810,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,774,577,402,364.750000,475.250000,413.000000,426.000000,419.500000,2.000000,0.063771
387,490,771,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,809,595,405,406.425000,433.575000,376.000000,463.000000,419.500000,14.000000,0.077525
383,470,723,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,881,620,408,475.825000,364.175000,360.000000,479.000000,419.500000,19.000000,0.063523
383,470,723,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,881,620,408,475.825000,364.175000,360.000000,479.000000,419.500000,19.000000,0.075968
378,451,677,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,915,647,411,520.575000,319.425000,360.000000,479.000000,419.500000,19.000000,0.063575
372,439,652,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,954,653,408,558.050000,281.950000,395.000000,444.000000,419.500000,8.000000,0.092292
372,439,652,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,954,653,408,558.050000,281.950000,395.000000,444.000000,419.500000,8.000000,0.079294
365,444,677,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,927,609,394,529.375000,310.625000,479.000000,360.000000,419.500000,-19.000000,0.093262
361,460,732,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,910,553,378,491.650000,348.350000,513.000000,326.000000,419.500000,-30.000000,0.077560
361,493,835,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,843,495,362,398.275000,441.725000,547.000000,292.000000,419.500000,-41.000000,0.089594
361,493,835,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,843,495,362,398.275000,441.725000,547.000000,292.000000,419.500000,-41.000000,0.063285
366,527,944,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,745,460,353,282.025000,557.975000,519.000000,320.000000,419.500000,-32.000000,0.066343
373,560,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,686,438,351,216.450000,623.550000,497.000000,342.000000,419.500000,-25.000000,0.107477
380,584,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,662,431,352,200.750000,639.250000,460.000000,379.000000,419.500000,-13.000000,0.078018
380,584,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,662,431,352,200.750000,639.250000,460.000000,379.000000,419.500000,-13.000000,0.094813
386,596,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,664,435,357,201.400000,638.600000,429.000000,410.000000,419.500000,-3.000000,0.062731
389,592,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,691,448,363,217.975000,622.025000,395.000000,444.000000,419.500000,8.000000,0.076474
389,573,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,746,472,372,252.350000,587.650000,360.000000,479.000000,419.500000,19.000000,0.079705
389,573,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,746,472,372,252.350000,587.650000,360.000000,479.000000,419.500000,19.000000,0.075600
388,541,937,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,839,508,382,342.075000,497.925000,326.000000,513.000000,419.500000,30.000000,0.078664
384,501,812,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,992,562,395,500.600000,339.400000,292.000000,547.000000,419.500000,41.000000,0.078949
384,501,812,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,992,562,395,500.600000,339.400000,292.000000,547.000000,419.500000,41.000000,0.061111
380,458,692,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,640,411,566.000000,274.000000,261.000000,578.000000,419.500000,51.000000,0.063325
376,426,614,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,711,423,605.400000,234.600000,295.000000,544.000000,419.500000,40.000000,0.091786
376,426,614,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,711,423,605.400000,234.600000,295.000000,544.000000,419.500000,40.000000,0.079435
366,432,642,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,646,403,592.400000,247.600000,497.000000,342.000000,419.500000,-25.000000,0.076922
360,450,703,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,572,381,562.500000,277.500000,538.000000,301.000000,419.500000,-38.000000,0.077507
360,450,703,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,572,381,562.500000,277.500000,538.000000,301.000000,419.500000,-38.000000,0.079467
359,486,817,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,857,500,362,416.225000,423.775000,572.000000,267.000000,419.500000,-49.000000,0.072138
367,548,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,691,438,348,220.175000,619.825000,597.000000,242.000000,419.500000,-57.000000,0.067576
367,548,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,691,438,348,220.175000,619.825000,597.000000,242.000000,419.500000,-57.000000,0.078435
